lang,phonemes
de,ʔ ɛː ɐ t s ɛ la eː nəsg ə ʃ ɪ ç t əf oː ɐ
de,g l ʏ k l ɪ ç
de,l ɪ s t əʔ ɪ n s t a l l iː ʁ b a ʁ əs k ɪ l l s‖
de,f ɛ ɐ l a s ə n
de,ʃ t ɛ l l əd aɪ̯ n əh ɛ l l ɪ k k a eː t s
de,z aː km ɪ td eː nʔ a k t uː ɛ l l ə n
de,f a ʁ b ə
de,d eː l ə t əa lt əʔ aː l a ʁ m s‖
de,g iː pm ɪ ʁa eː nv aɪ̯ s h aɪ̯ t
de,l ɪ s t əd iːt oː pf l ɪ k st s ʊ mʔ a p ʃ p iː l ə n
de,g eː g ə n
de,t s ə ɪ g əd iːʁ uː eː t s ʊ s t a n tz ə iː t əʔ a eː n ʃ t ɛ l l ʊ ŋ ə nd ə sg ə ʁ ɛː t ə sʔ a n
de,t iː m ɐʔ a oː f l ɪ s t ə n
de,l øː z eːt eː l ə f oː na ʊ st s ʊ mʃ l ʊ s s
de,ʔ ɛː ɐ t s ɛ la eː nəsm ɛ ɐ ç nf oː ɐ
de,l iː sm ɪ ʁa eː nsm ɛ ɐ ç nf oː ɐ
de,z eː k s eː
de,v a sh aː b əɪ çd iː ɐg ə z aː k t‖
de,v a sz ɪ n tb ə l iː p t ɛ s t ə nm oː v iː ə sa k t uː ɛ l
de,p ʁ ɔ g n oː z ə
de,l iː sm ɪ ʁa eː nəg ə ʃ ɪ ç t əf oː ɐ
de,b ə n a x ʁ ɪ ç t ɪ g əm ɪ çyː b ɐm a ɪ l
de,ʔ a eː n ʃ t ɛ l l ʊ ŋ ə nʔ œ f n ə n
de,ʔ iː pʔ a d ʁ ɛ s z ə
de,l iː sa eː ng ə ʃ ɪ ç t əf oː ɐ
de,ʔ ɛ n t f ɛ ʁ n əd iːʔ a k t iː v iː t ɛː t
de,ʔ ɛ n d ɐ əd aɪ̯ n əʔ aʊ̯ g ŋh ɛ l l ɪ k k a eː t s
de,ʔ a k t iː v iː ʁ v ɔ ʁ t
de,d iː a g n oː s əf ɔ nm vʔ a oː s f yː ʁ ə n
de,l iː sm ɪ ʁa eː nəm ɛ ɐ ç nf oː ɐ
de,ʃ t ʊ m m
de,t øː t eːz ɪ pʊ n t ə ʁ h a l t ə n
de,t s ə ɪ g əd iːh oː m əz ə iː t əʔ a eː n ʃ t ɛ l l ʊ ŋ ə nd ə sg ə ʁ ɛː t ə sʔ a n
de,ʁ eː l ə a z ə
de,l øː z eːʔ a n ʁ uː f əa ʊ st s uː l ɛ t s t
de,h a k ə n
de,v a sz ɪ n td iːb ə l iː p t ɛ s t ə nf ɪ l m əa k t uː ɛ lg ə ʃ p iː l t ə
de,ʔ ɛ n d ɐ əd iːh ɛ l l ɪ k k a eː t s
de,v a nm a x t
de,ʔ aʊ̯ p l a eːh oː l eːm oː ʊ n t a ɪ nb yːt əb a n tt s a l l eː ts l ə ə pf ʁ oː mt s a l l eː th oː l eːm oː ʊ n t a ɪ n
de,l eː p t
de,v a ʁ uː mt uː t
de,t s ɛː ɐ t ə iː l ə
de,ʃ t ɔ p p əz ɪ pʊ n t ə ʁ h a l t ə n
de,f iː n aː l ə
de,v a sz ɪ n td iːb ə l iː p t ɛ s t ə nf ɪ l m əʔ a k t ʊ l l əg ə ʃ p iː l t ə
de,k a n s td uːm ɪ çm ɔ ʁ g ə nb aɪ̯z ɔ n n eː n a oː f g a ŋv ɛ k ŋ‖
de,t s ə ɪ g əd iːh ɛ l l ɪ k k a eː t z a eː n s t ɛ l l ʊ ŋ ə nd ə sg ə ʁ ɛ t s
de,t s a n t s la lʔ ɔ fm yːʔ aː l a ʁ m s‖
de,d ə ʔ a k t iː v iː ʁ ə nz ɪ pʊ n t ə ʁ h a l t ə n
de,m a χ ət eː l ə f oː nʔ a np ʁ ɪ oː ʁ iː t ɛː tf ɛ ɪ k k ə iː t
de,d ɛ m ə ʁ ʊ ŋ
de,ʔ eː v oː l uː t s ɪ oː n
de,ʔ ɛː ɐ t s ɛ lm ɪ ʁa eː nəsg ə ʃ ɪ ç t ə
de,d ə ʔ a k t iː v iː ʁ ə nʔ iː d ə
de,d uːv ɪ ʁ s tɛ t v a sl ɛ ʁ n ə n
de,m aɪ̯ ng ə ʁ ɛː tʁ eː g ɪ s t ʁ iː ʁ ə n
de,g iː pm ɪ ʁ
de,m a χ ən oː d əʁ eː tt͡s uːʔ a eː n ə mf a l l b a k
de,l eː ʁ ɐ
de,ʔ ɛː ɐ t s ɛ la eː ng uː t eːm ɛ ɐ ç n
de,b aɪ̯ b ʁ ɪ ŋ ə n
de,v iː d ɛ ʁ oː l əv a sd uːz aː k t ə s t‖
de,ʔ ɛː ɐ g ɛ n t s əd aɪ̯ n əd iː a l oː g ə
de,v eː ɐɪ s t
de,b ə ʔ a x t ə
de,l øː z eːz ɪ pa ʊ st s uː ʔ eː ɐ s t
de,ʃ n ə ə
de,ʃ a l t əʔ a n
de,v iː d ɛ ʁ oː l əd a sn aː t s ɪ oː n a l p a ʁ k k v uː iː t s
de,v a ʁ m
de,ʔ a oː s t s uː k
de,ʔ afʃ p iː l əd iːm uː z iː k
de,ʔ ɛː ɐ t s ɛ lm ɪ ʁa eː nsg ə ʃ ɪ ç t əf oː ɐ
de,ʔ ɛː ɐ t s ɛ lm ɪ ʁa eː ng ə ʃ ɪ ç t ə
de,z ɛ n z oː ʁ
de,t s ə ɪ g əvl a nʔ a eː n ʃ t ɛ l l ʊ ŋ ə n
de,b ə n a x ʁ ɪ ç t ɪ g əm ɪ çv ɛ nɪ çn ɔ ɔʏ̯ əəm a ɪ lb ə k ɔ m m ə
de,ʔ a p b ʁ ɛ ç ə nz ɪ pp ʁ ɪ oː ʁ iː t ɛː t
de,ç ʊ kn ɔ ʁ ʁ ɪ s
de,z ɔ n ə
de,m a χ ət eː l ə f oː nʔ a nf a l l b a k
de,ʔ a eː n ɪ g əʔ ɪ n f ɔ ʁ m a t s ɪ oː n ə n
de,ɛ t v a sf ʊ ŋ k t s ɪ oː n iː ʁ tn ɪ ç t
de,ʃ t a ʁ t əʔ aʊ̯z eː k ɔ n tt iː m ɐ
de,v a sz ɪ n tb ə l iː p t ɛ s t ə nf ɪ l m əa k t uː ɛ l
de,v a sm a x t
de,z ʊ x əd iːt oː pf ɪ l m ət s ʊ mʔ a p ʃ p iː l ə n
de,ʔ yː b ɛ ʁ p ʁ yː f əm v
de,l iː sm ɪ ʁa eː nəsg ə ʃ ɪ ç t ə
de,ʔ ɛː ɐ t s ɛ lm ɪ ʁa eː nm ɛ ɐ ç nf oː ɐ
de,d uːv ɪ ʁ s tn ɔ xʔ a eː n ɪ g ə sl ɛ ʁ n ə n
de,ʁ eː m oː v əa lʔ ɔ fm yːʔ aː l a ʁ m s‖
de,ʔ ɔ ʁ t
de,v a ʁ uː mm a x s t
de,n ɪ ç tj ɛ t s t
de,v iːb ɪ t ə
de,l iː sa eː ng uː t eːg ə ʃ ɪ ç t ə
de,m oː n iː t oː ʁ
de,k ɔ f f ə ɪ n
de,g iː pm ɪ ʁd eː nv eː ɐ tf ɔ n
de,ʔ ɛː ɐ t s ɛ la eː nm ɛ ɐ ç n
de,g ə h ɪ ʁ n
de,l iː sa eː nəsg ə ʃ ɪ ç t ə
de,d ə t a ɪ l l iː ʁ t əʔ ɪ n f oː s
de,f ɛː ɐ g ɪ ç
de,v a sz ɪ n tb ə l iː p t ɛ s t ə nm oː v iː ə sʔ a k t ʊ l l əg ə ʃ p iː l t ə
de,ʃ p oː k a n ə
de,l a eː z ɐ
de,ʔ a ff ɪ n d əd a sm uː z ɪ k v iː d eː oː
de,m a χ əʔ a n
de,ʔ a p b ʁ ɛ ç ə nz ɪ pʊ n t ə ʁ h a l t ə n
de,m a χ əʔ a n ʁ uː f əʔ af a l l b a k
de,ʁ eː m oː v əʔ aː l a ʁ m s‖
de,ʃ l ʏ p͡f əa ʊ s
de,d uːb ɪ s th ɛ l
de,ʃ p iː l əd a sʔ a l b uː mn aː m ɛ n sh oː l eːm oː ʊ n t a ɪ nf ɔ nd eː ɐb a n ts l ə ə p
de,ʔ a p b ʁ ɛ ç ə n
de,p ʁ yː f əm aɪ̯ n əəm a ɪ l
de,m a χ əʔ a n ʁ uː f əm ɪ tp ʁ ɪ oː ʁ iː t ɛː t
de,ʔ ɛ n d ɐ əd iːʔ aʊ̯ g ŋb ə l ɔ ɔʏ̯ ç t ʊ ŋ sp eː g eː l
de,k a n s td uːaʊ̯ xm aː lʔ a n d ɛ ʁ sz aː g ə n
de,m a χ ən oː d əʁ eː tt͡s uːʔ a eː n ə mf a l l b a ks k ɪ l l
de,d uːb ɪ s tʃ v a x
de,a n h eː b ə n
de,ʔ a fʃ p iː l əa eː nv eː n ɪ ç
de,v a ʁ uː mɪ s t
de,v ɛ ʁ p l a eː p ʔ ɛ n d eːt s a eː tf ɔ nt iː m ɐ‖
de,l iː sm ɪ ʁa eː nəsm ɛ ɐ ç nf oː ɐ
de,m øː g ə n
de,ʃ p ɛː t ɐ
de,m a χ əf oː iː pf a l l b a k
de,aʊ̯ fd ə eː t s ɐ
de,m a χ ət eː l ə f oː nm ɪ tp ʁ ɪ oː ʁ iː t ɛː t
de,h ɛ l ɪ ç k aɪ̯ t
de,l a m p ə n
de,z ɛ t s əa oː t oː m a t ɪ ʃ əl a oː t s t ɛ ʁ k eː m ɛ s z ʊ ŋt s uː ʁ ʏ k
de,v oːm a x t
de,ʁ eː m oː v əm yːʔ aː l a ʁ m s‖
de,ʔ ɛː ɐ t s ɛ la eː nsm ɛ ɐ ç n
de,ʃ l ʏ p͡f t
de,n ʊ t s əʃ p oː t iː f eː
de,ʔ afm uː z iː kʃ p iː l əd iːm uː z iː k
de,ʔ ɛ n t f ɛ ʁ n əʔ a k t iː v iː t ɛː t
de,ʔ ɛː ɐ aː z əa lʔ ɔ ft əʔ aː l a ʁ m s‖
de,ʃ a l t əd iːʔ aʊ̯ g ŋh ɛ l l ɪ k k a eː t s
de,ɪ mp oː k eː d eː k sʃ t eː t
de,ʔ ɪ n f oː
de,z ʊ x əd iːb ɛ s t nf l ɪ k st s ʊ mʔ a p ʃ p iː l ə n
de,v ə iː t ɐ
de,l œ ʃ əd iːʔ a k t iː v iː t ɛː t
de,g ə ʁ ɛ t a eː n s t ɛ l l ʊ ŋ ə nʔ a n t s ə ɪ g ə n
de,v iː f iːn ɛ t s v ɛ ʁ k
de,ʔ aʊ̯ p l a eːh oː l eːm oː ʊ n t a ɪ nb yːt əb a n ts l ə ə pf ʁ oː mt s a l l eː th oː l eːm oː ʊ n t a ɪ n
de,v iːf iː lb l a eː p tn ɔ xyː b ʁ ɪ çf ɔ nt iː m ɛ ʁ s
de,ʔ aʊ̯ s ʃ a l t nt eː l eː f oː n iː ʁ eːʊ n t ə ʁ h a l t ə n
de,ʔ ɛː ɐ t s ɛ lm ɪ ʁa eː ng uː t eːm ɛ ɐ ç nf oː ɐ
de,d ə t ə iː l
de,d uːv ɪ ʁ s tn ɔ xɛ t v a sl ɛ ʁ n ə n
de,f oː ɐ g ə ʃ t ɛ l l t
de,ʔ aʊ̯ s ʃ a l t nz ɪ pp ʁ ɪ oː ʁ iː t ɛː t
de,d a ʁ fɪ ç
de,ʃ p iː l əɛ t v a s
de,l iː sm ɪ ʁa eː ng uː t eːm ɛ ɐ ç n
de,b ə ʔ ɛ n d əʔ a k t iː v iː t ɛː t
de,b ə ʔ ɛ n d əf oː iː pp ʁ ɪ oː ʁ iː t ɛː t
de,n ɛ t s v ɛ ʁ k ə
de,p ɔ ʁ n oː
de,l iː sa eː nsm ɛ ɐ ç nf oː ɐ
de,m ʏ t s ʁ ɔ f t
de,v a sz ɪ n td iːb ɛ s t nf ɪ l m ət s ʊ mʔ a p ʃ p iː l ə n
de,d ə ʔ a k t iː v iː ʁ eːt iː m ɐ‖
de,m a χ əf oː iː pʔ af a l l b a ks k ɪ l l
de,ʃ t a eː g ɛ ʁ n
de,t s a eː k vʁ ɛ s t ɪ ŋʃ ʁ ə ə nz ɛ t ɪ ŋ s
de,ʁ eː g n ə n
de,v iːv ɛː ʁ əʔ eː sm ɪ tʔ ʊ n s
de,ʃ a l t əd iːʔ aʊ̯ g ŋh ɛ l l ɪ k k a eː t sp eː g eː l
de,m ɪ tʃ p oː t iː f eː
de,g ə ʃ p a eː ç ɛ ʁ t
de,ʃ a l t əd aɪ̯ n əh ɛ l l ɪ k k a eː t s
de,v a sz aː k tz ɛ n z oː ʁ
de,l øː z eːt eː l ə f oː na ʊ st s ʊ mʔ ɛ n d eː
de,ʔ a ft ɪ ss ɔ ŋ
de,t s a n t s lt əʔ aː l a ʁ m s‖
de,d uːz ɔ l t ə s tn ɔ xɛ t v a sl ɛ ʁ n ə n
de,v a sv aː ɐ n
de,v eː ɐm a x t
de,ʔ ɛː ɐ t s ɛ lm ɪ ʁf ɔ nn ə vm a ɪ l
de,ʔ aʊ̯ p l a eːt əs ɔ ŋt s a l l eː th oː l eːm oː ʊ n t a ɪ nʔ ɔ f ft əʔ a l b uː mn aː m eː th oː l eːm oː ʊ n t a ɪ n
de,ç iː k a g oː
de,l iː sa eː nəg uː t eːm ɛ ɐ ç n
de,f ʁ aː z ə n
de,z ɛ t ɪ g ʊ ŋ
de,v ɛ ʁ k z a eː n s t ɛ l l ʊ ŋ ə nʔ a n t s ə ɪ g ə n
de,ʔ ɛː ɐ l ɔ ɔʏ̯ ç ə t əm aɪ̯ n ə nt aː k
de,m ɛ l d əm ɪ çb aɪ̯f oː iː pʔ a n
de,ʃ t ɛ l l əd iːb ə l ɔ ɔʏ̯ ç t ʊ ŋ s
de,v ɛ ç s l əʔ a k t iː v iː t ɛː t
de,l ʊ f t ɪ ç
de,z ɛ t s əd iːt͡s ɛ n t iː t yːt ɛ m p ə ʁ a t uː ɐaʊ̯ fʃ t ɛ m p eː ʁ a t uː ʁ eː
de,ʃ t a ʁ t ən ɔ ɔʏ̯ əʔ a k t iː v iː t ɛː t ə n
de,ʔ ɛː ɐ t s ɛ la eː nəg uː t eːm ɛ ɐ ç n
de,n ɔ ɔʏ̯ s t a ʁ tz ɪ p
de,g iː pʔ a n
de,t s ə ɪ g ən ɔ ɔʏ̯ ə ʃ t əd a t ə iː ə nʔ a n
de,ʔ ɛ n d ɐ əd aɪ̯ n əh ɛ l l ɪ k k a eː t s
de,d uːz ɔ l t ə s tɛ t v a sm eː ɐl ɛ ʁ n ə n
de,t s ə ɪ g əm ɪ ʁk aɪ̯ n ən ə vʔ eː m a iː l
de,l øː z eːf oː iː pa ʊ st s uː ʔ eː ɐ s t
de,ʔ afm uː z iː k
de,z ɪ ŋ əf yː ɐm ɪ ç
de,n ɔ ɔʏ̯ əʔ a k t iː v iː t ɛː t ə n
de,b ʁ ɪ ça p
de,v a sz ɪ n tb ə l iː p t ɛ s t ə nm oː v iː ə sʔ a k t ʊ l l ə
de,v a sz ɪ n td iːt oː pm oː v iː ə st s ʊ mʔ a p ʃ p iː l ə n
de,l eː b m s ʁ aʊ̯ m
de,t iː m ɛ ʁ s
de,t aː g eː z a n b ʁ ʊ x
de,ʔ a fs h oː v
de,f eː l ɛ ʁ b eː eː b ʊ ŋf yː ɐm aɪ̯ ng ə ʁ ɛː t
de,k a n s td uːd a sʔ a n d ɛ ʁ sz aː g ə n
de,d eː l ə t əʔ aː l a ʁ m s‖
de,ʔ a ff ɪ n d əd a sv iː d eː oː
de,d ɛ ŋ k əʔ a n
de,ʔ ɛː ɐ t s ɛ la eː ng ə ʃ ɪ ç t əf oː ɐ
de,v a sd ɛ ŋ k s td uːv ɪ lɪ çf ɔ nd iː ɐ
de,v ɛ ʁ m ə
de,g eː eːt͡s uː
de,v a sɪ s t
de,t s ə ɪ g əm ɪ ʁk aɪ̯ n ən ə vm a ɪ l
de,m a χ əf oː iː pʔ a nf a l l b a ks k ɪ l l
de,m a χ ə
de,ʔ a eː n ɪ g ə nʃ t ʊ n d ə n
de,g eː b ən oː d əʁ eː tp ʁ ɪ oː ʁ iː t ɛː t
de,ɪ n s t a l iː ʁ ə n
de,ʃ p iː l əçɛ t v a sçm uː z iː k
de,ʃ p iː l əd a sʔ a l b uː mh oː l eːm oː ʊ n t a ɪ nf ɔ ns l ə ə p
de,ʔ aʊ̯ s ʃ a l t nz ɪ pʊ n t ə ʁ h a l t ə n
de,n ɛ ç s t ə
de,f ɛː ɐ t a eː d ɪ g ʊ ŋ
de,l ɪ s t əd iːt oː pf ɪ l m ət s ʊ mʔ a p ʃ p iː l ə n
de,t s aː lʁ aː t ɛ s p iː l
de,f oː iː pl oː g ɪ n
de,ʃ t ɔ p p əz ɪ pp ʁ ɪ oː ʁ iː t ɛː t
de,d ʁ eː ə
de,v a sh a s td uːt͡s uːm ɪ ʁg ə z aː k t‖
de,ʃ n ɛ l
de,ʔ aɪ̯ n ən ɔ ɔʏ̯ əʔ a k t iː v iː t ɛː tɛ ʁ ʃ t ɛ l ə n
de,ʃ t ɛ l l əd iːa oː t oː m a t ɪ ʃ əl a oː t s t ɛ ʁ k əçaʊ̯ fça ʊ s
de,d ə eː t s ɐ
de,ʔ ɛː ɐ t s ɛ lm ɪ ʁa eː nəsm ɛ ɐ ç n
de,v a sz ɪ n td iːb ə l iː p t ɛ s t ə nf l ɪ k sa k t uː ɛ lg ə ʃ p iː l t ə
de,l iː sm ɪ ʁa eː ng uː t eːg ə ʃ ɪ ç t ə
de,v a sz ɪ n td iːb ə l iː p t ɛ s t ə nf l ɪ k sa k t uː ɛ l
de,v a sz ɪ n td iːb ə l iː p t ɛ s t ə nm oː v iː ə sa k t uː ɛ lg ə ʃ p iː l t ə
de,d ə ʔ a k t iː v iː ʁ ə nz ɪ pp ʁ ɪ oː ʁ iː t ɛː t
de,v eː ɐh a td ɪ çg ə m a x t
de,b ə l ɔ ɔʏ̯ ç t ə n
de,d a sɪ s tg ə n uː k
de,ʃ t a ʁ t ə n
de,m aː k əʔ a na l a ʁ mt s l ɔ k
de,v iː d eː oː l əd a s
de,m a χ əz ɪ pʔ a np ʁ ɪ oː ʁ iː t ɛː t
de,ʃ n ə iː ə n
de,t s a eː k vʔ iː d l əʃ ʁ ə ə nz ɛ t ɪ ŋ s
de,ʔ ɛː ɐ aː z əʔ aː l a ʁ m s‖
de,v h aː tɪ s td a sʔ a k t uː ɛ l l ə
de,h a s td uːm ɪ ʁd a s‖
de,v ɛ ç s l ə
de,d iː a g n oː s əf ɔ nn vʔ a oː s f yː ʁ ə n
de,v a sz ɪ n tb ə l iː p t ɛ s t ə nf l ɪ k sa k t uː ɛ l
de,l iː sm ɪ ʁa eː nəg uː t eːm ɛ ɐ ç nf oː ɐ
de,v a sz ɪ n td iːb ə l iː p t ɛ s t ə nf l ɪ k sʔ a k t ʊ l l ə
de,ʃ t a ʁ t
de,ʁ eː m oː v əa lʔ ɔ fʔ aː l a ʁ m s‖
de,v ɛ km ɪ çm ɔ ʁ g ə naʊ̯ f‖
de,ʔ ɛː ɐ aː z əa lʔ aː l a ʁ m s‖
de,l iː sa eː ng uː t eːm ɛ ɐ ç nf oː ɐ
de,l iː sa eː ng uː t eːm ɛ ɐ ç n
de,p ɔ ʁ t l a n t
de,l øː z eːt eː l ə f oː na ʊ st s uː ʔ eː ɐ s t
de,ʃ p iː l ə
de,l øː z eːf oː iː pa ʊ sa mʔ ɛ n d eː
de,aʊ̯ fv iː d ɛ ʁ z eː ə n
de,ʁ ʊ n t ɐ
de,b aː z ɪ s
de,f oː ɐ h eː ɐ z aː g ə
de,z ə ʔ a t l ə
de,n a x sn ɪ ç t
de,h a l t
de,ʔ a k t iː v iː ʁ v ɔ ʁ tʔ ɛ m p͡f ɛ ŋ ɐ
de,l a oː t
de,f ɛ ɪ k k ə iː t ə n
de,b ə d ɛ ŋ k ə
de,b ə n a x ʁ ɪ ç t ɪ g əm ɪ çyː b ɐn ɔ ɔʏ̯ əʔ eː m a iː l
de,ʃ a l t əd iːh ɛ l l ɪ k k a eː t sp eː g eː l
de,f ɛ ɐ b ɪ n d ʊ ŋ ə n
de,b ʁ iː f k a s t ə n
de,ɪ çt aː t
de,ʔ ɛː ɐ ʔ ɪ n n ɐ ə
de,b ʁ ɛ ç əd eː nt iː m ɐa p
de,ʃ l ɛ ç t
de,l ʊ f t f ɔ ɔʏ̯ ç t ə
de,ʔ aʊ̯ s ʃ a l t nf oː iː pp ʁ ɪ oː ʁ iː t ɛː t
de,ʔ aʊ̯ p l a eːt əs ɔ ŋn aː m eː th oː l eːm oː ʊ n t a ɪ nf ʁ oː mn aː m eː th oː l eːm oː ʊ n t a ɪ n
de,m a χ əz ɪ pʔ a nf a l l b a ks k ɪ l l
de,l øː z eːt eː l ə f oː na ʊ sa mʔ ɛ n d eː
de,t s ə ɪ g əm ɪ ʁ
de,l iː sm ɪ ʁa eː nsg ə ʃ ɪ ç t əf oː ɐ
de,t s ɔ l
de,h ɔ ʊ s t oː n
de,m aɪ̯ ng ə ʁ ɛː tk ɔ p ə l n
de,ʔ ɛː ɐ t s ɛ la eː nəm ɛ ɐ ç n
de,v a sz ɪ n tb ə l iː p t ɛ s t ə nf ɪ l m əa k t uː ɛ lg ə ʃ p iː l t ə
de,v eː ɐh a t
de,ʔ ɛː ɐ t s ɛ l əg ə ʃ ɪ ç t əv ə iː t ɐ
de,n ɪ ç t
de,l a n t
de,l ɪ ç t s t ɛ ʁ k ə
de,ʔ ɛː ɐ ʃ t ɛ l l ən
de,z aː g əm ɪ ʁv a nɪ çn ɔ ɔʏ̯ əəm a ɪ lb ə k ɔ m m ə
de,ʃ a l t əd iːb ə l ɔ ɔʏ̯ ç t ʊ ŋ sp eː g eː l
de,d uːz ɔ l s tn ɔ xʔ a eː n ɪ g ə sl ɛ ʁ n ə n
de,d ʊ ŋ k l ɐ
de,f ɪ n d əb ə l iː p t əf ɪ l m ə
de,ʔ yː b ɛ ʁ p ʁ yː f əd iːm vf ɛ ɐ b ɪ n d ʊ ŋ
de,z aː km ɪ ʁd eː ɐʔ a k t uː ɛ l l ə n
de,d ə a oː t
de,f yː l ə n
de,v a st uː n
de,t s ə ɪ g əz sg ə ʁ ɛː t əʔ a eː n ʃ t ɛ l l ʊ ŋ ə n
de,v a nɪ s t
de,l iː sa eː nsm ɛ ɐ ç n
de,k a n s td uːd a sv iː d ɐ h oː l n‖
de,a eː g ʁ ʊ p p ə
de,z ɪ ŋ əm ɪ ʁɛ t v a sf oː ɐ
de,z ɪ ç ɐ
de,ʔ ɛː ɐ h ɛ l l ə
de,t s uː k ʏ n f t ɪ ç
de,d eː l ə t əa lʔ aː l a ʁ m s‖
de,l iː sm ɪ ʁa eː ng ə ʃ ɪ ç t əf oː ɐ
de,ʔ yː b ɛ ʁ p ʁ yː f əd iːm pf ɛ ɐ b ɪ n d ʊ ŋ
de,ʔ ɛː ɐ t s ɛ lm ɪ ʁa eː nm ɛ ɐ ç n
de,g eː b ən oː d əʁ eː tp ʁ ɪ oː ʁ iː t ɛː tf oː ɐm ʏ t s ʁ ɔ f t
de,z ʊ x əb ə l iː p t əm oː v iː ə s
de,ʔ a k t iː v iː ʁ ɐ
de,g l yː b ɪ ʁ n ə
de,ʃ t aː t uː sd eː ɐʔ aː l a ʁ m ə
de,ʃ t aː t uː sd eː ɐt iː m ɐ
de,ʔ a t a k ə
de,p ɪ ŋn oː d əʁ eː t
de,f ɪ ʁ m v a ʁ əf ɛː ɐ z ɪ oː n
de,v a sh a s td uːg ə ʁ aː d əg ə m a eː n t‖
de,v iː d ɛ ʁ oː l əv a sd uːg ə ʁ aː d əz aː k t ə s t‖
de,t s a n t s la lʔ ɔ fʔ aː l a ʁ m s‖
de,ʔ aʊ̯ p l a eːh oː l eːm oː ʊ n t a ɪ nʔ ɔ f ft əʔ a l b uː mh oː l eːm oː ʊ n t a ɪ n
de,ʁ eː d uː t͡s iː ʁ ə n
de,ʃ p aɪ̯ ç ɐ n
de,g ə ʃ v ɪ n d ɪ k k a eː t s t ɛ s t
de,m a χ əf oː iː pʔ a nf a l l b a k
de,v iː ɐz ɔ l t n
de,ʔ ɛː ɐ h øː ə n
de,m ɛ l d əm ɪ çb aɪ̯z ɪ pʔ a n
de,g ə h a eː m ə s
de,z aː g əm ɪ ʁv a nɪ çəm a ɪ lb ə k ɔ m m ə
de,ʃ t ɛ l l əa oː t oː m a t ɪ ʃ əl a oː t s t ɛ ʁ k əaʊ̯ fçt oːçʔ a n
de,b ə v ɛ k ə
de,ʔ a p b ʁ ɛ ç ə nt eː l eː f oː n iː ʁ eːʊ n t ə ʁ h a l t ə n
de,ʃ t a ʁ t əʔ a eː n ə nt iː m ɐ‖
de,ʔ aʊ̯ s ʃ a l t nf oː iː pʊ n t ə ʁ h a l t ə n
de,ʔ ɛː ɐ t s ɛ l əʔ a eː n ə nv ɪ t s
de,n ɔ ɔʏ̯ s t a ʁ tʔ iː d ə
de,ʁ eː m oː v əa lʔ ɔ ft əʔ aː l a ʁ m s‖
de,t iː m ɐ
de,ʃ t ɔ p p əf oː iː pʊ n t ə ʁ h a l t ə n
de,v a sɪ s td eː ɐv eː ɐ tf ɔ n
de,ʔ ɪ n t ɛ n z iː t ɛː t
de,m a χ əf oː iː pm ɪ tp ʁ ɪ oː ʁ iː t ɛː tf ɛ ɪ k k ə iː t
de,f ɪ n d ə
de,ʃ v eː ɐ
de,f ɪ n d əd iːm uː z iː k
de,f ʁ ɔ ɔʏ̯ n t l ɪ ç
de,z ʊ x əd iːb ɛ s t nf ɪ l m ət s ʊ mʔ a p ʃ p iː l ə n
de,h aː b əɪ çʔ ɪ ʁ g ɛ n t v ɛ l ç əʔ aː l a ʁ m ə‖
de,z ʊ x ən aː xd eː ɐb a n t
de,d ʊ ʁ ʃ ʊ x əd eː nk ɔ m p j uː t ɐn aː x
de,aʊ̯ f h eː b m
de,z eː tʔ a na l a ʁ mt s l ɔ k
de,ʔ ɛː ɐ l ɔ ɔʏ̯ ç t ə
de,b aɪ̯d ə eː t s ɐ
de,ʔ ɛː ɐ ʃ t ɛ l l əm ɪ ʁʔ aɪ̯ n əp ʁ ɔ b l ɛ m b eː a n d l ʊ ŋ z a n f ɔ ʁ d ɐ ʊ ŋ
de,ʃ t ɛ l l əa oː t oː m a t ɪ ʃ əl a oː t s t ɛ ʁ k əçaʊ̯ fça ʊ s
de,t s uː ʔ eː ɐ s tg ə z eː ə n
de,b øː z ə sl a x ə n
de,ʃ p iː lɛ t v a s
de,t øː t eːf oː iː pʊ n t ə ʁ h a l t ə n
de,z ɛ t ɪ ŋ
de,v eː ɐb ɪ s td uː
de,ʔ ɛ n t v ɪ k ɛ l tz ɪ ç
de,ʔ ɛ n d ɐ əd aɪ̯ n əh ɛ l l ɪ k k a eː t sp eː g eː l
de,t s uː f ɛ l l ɪ g ə sl a x ə n
de,m a χ ət eː l ə f oː nʔ af a l l b a k
de,ʃ p iː l əd a sʔ a l b uː mn aː m ɛ n sh oː l eːm oː ʊ n t a ɪ nf ɔ ns l ə ə p
de,v oːz ɪ n tv iː ɐ
de,ʔ ɛ n t f ɛ ʁ n ə
de,a k t͡s ɛ p t iː ʁ ə n
de,ʔ a k t iː v iː t ɛː t ə n
de,l øː z eːz ɪ pa ʊ st s uː l ɛ t s t
de,l iː sm ɪ ʁa eː nəg uː t eːm ɛ ɐ ç n
de,k n ɪ p p s ə
de,ʔ aʊ̯ p l a eːt əs ɔ ŋt s a l l eː th oː l eːm oː ʊ n t a ɪ nb yːt əm uː z iː t s iː a n st s a l l eː ts l ə ə p
de,m a χ ən oː d ət͡s uːʔ a eː n ə mf a lb a k
de,g eː b ən oː d əp ʁ ɪ oː ʁ iː t ɛː tf oː ɐm ʏ t s ʁ ɔ f t
de,l iː b ə
de,f ɛ ɐ b ɪ n d ʊ ŋ
